ano,estado,tipo,tipo2,quantidade
2007,RIO GRANDE DO NORTE,Cédulas - 1a. família,20,1668
2007,RIO GRANDE DO NORTE,Cédulas - 1a. família,50,5757
2007,RIO GRANDE DO NORTE,Cédulas - 1a. família,100,3
2007,RIO GRANDE DO SUL,Cédulas - 1a. família,1,30
2007,RIO GRANDE DO SUL,Cédulas - 1a. família,2,67
2007,RIO GRANDE DO SUL,Cédulas - 1a. família,5,894
2007,RIO GRANDE DO SUL,Cédulas - 1a. família,10,6617
2007,RIO GRANDE DO SUL,Cédulas - em polímero,10,399
2007,RIO GRANDE DO SUL,Cédulas - 1a. família,20,2296
2007,RIO GRANDE DO SUL,Cédulas - 1a. família,50,32621
2007,RIO GRANDE DO SUL,Cédulas - 1a. família,100,219
2007,RONDÔNIA,Cédulas - 1a. família,1,3
2007,RONDÔNIA,Cédulas - 1a. família,2,20
2007,RONDÔNIA,Cédulas - 1a. família,5,71
2007,RONDÔNIA,Cédulas - 1a. família,10,250
2007,RONDÔNIA,Cédulas - em polímero,10,50
2007,RONDÔNIA,Cédulas - 1a. família,20,250
2007,RONDÔNIA,Cédulas - 1a. família,50,1518
2007,RONDÔNIA,Cédulas - 1a. família,100,19
2007,RORAIMA,Cédulas - 1a. família,5,10
2007,RORAIMA,Cédulas - 1a. família,10,33
2007,RORAIMA,Cédulas - em polímero,10,38
2007,RORAIMA,Cédulas - 1a. família,20,1
2007,RORAIMA,Cédulas - 1a. família,50,170
2007,RORAIMA,Cédulas - 1a. família,100,8
2007,SANTA CATARINA,Cédulas - 1a. família,1,3
2007,SANTA CATARINA,Cédulas - 1a. família,2,18
2007,SANTA CATARINA,Cédulas - 1a. família,5,4383
2007,SANTA CATARINA,Cédulas - em polímero,10,2246
2007,SANTA CATARINA,Cédulas - 1a. família,20,1048
2007,SANTA CATARINA,Cédulas - 1a. família,100,53
2007,SÃO PAULO,Cédulas - 1a. família,1,120
2007,SÃO PAULO,Cédulas - 1a. família,2,908
2007,SÃO PAULO,Cédulas - 1a. família,5,8929
2007,SÃO PAULO,Cédulas - 1a. família,10,29027
2007,SÃO PAULO,Cédulas - em polímero,10,25733
2007,SÃO PAULO,Cédulas - 1a. família,20,13298
2007,SÃO PAULO,Cédulas - 1a. família,50,183739
2007,SÃO PAULO,Cédulas - 1a. família,100,4268
2007,SERGIPE,Cédulas - 1a. família,2,12
2007,SERGIPE,Cédulas - 1a. família,5,158
2007,SERGIPE,Cédulas - 1a. família,10,375
2007,SERGIPE,Cédulas - em polímero,10,233
2007,SERGIPE,Cédulas - 1a. família,20,341
2007,SERGIPE,Cédulas - 1a. família,50,2698
2007,SERGIPE,Cédulas - 1a. família,100,12
2007,TOCANTINS,Cédulas - 1a. família,2,3
2007,TOCANTINS,Cédulas - 1a. família,5,47
2007,TOCANTINS,Cédulas - 1a. família,10,220
2007,TOCANTINS,Cédulas - em polímero,10,176
2007,TOCANTINS,Cédulas - 1a. família,20,222
2007,TOCANTINS,Cédulas - 1a. família,50,1143
2007,TOCANTINS,Cédulas - 1a. família,100,21
2008,ACRE,Cédulas - 1a. família,2,5
2008,ACRE,Cédulas - 1a. família,5,4
2008,ACRE,Cédulas - 1a. família,10,11
2008,ACRE,Cédulas - 1a. família,20,68
2008,ACRE,Cédulas - 1a. família,50,198
2008,ACRE,Cédulas - 1a. família,100,4
2008,ALAGOAS,Cédulas - 1a. família,2,24
2008,ALAGOAS,Cédulas - 1a. família,5,127
2008,ALAGOAS,Cédulas - 1a. família,10,296
2008,ALAGOAS,Cédulas - em polímero,10,248
2008,ALAGOAS,Cédulas - 1a. família,20,377
2008,ALAGOAS,Cédulas - 1a. família,50,2311
2008,ALAGOAS,Cédulas - 1a. família,100,41
2008,AMAPÁ,Cédulas - 1a. família,5,13
2008,AMAPÁ,Cédulas - 1a. família,10,31
2008,AMAPÁ,Cédulas - 1a. família,20,3
2008,AMAPÁ,Cédulas - 1a. família,50,54
2008,AMAPÁ,Cédulas - 1a. família,100,1
2008,AMAZONAS,Cédulas - 1a. família,2,23
2008,AMAZONAS,Cédulas - 1a. família,10,260
2008,AMAZONAS,Cédulas - em polímero,10,46
2008,AMAZONAS,Cédulas - 1a. família,20,1364
2008,AMAZONAS,Cédulas - 1a. família,50,7584
2008,BAHIA,Cédulas - 1a. família,1,1
2008,BAHIA,Cédulas - 1a. família,2,138
2008,BAHIA,Cédulas - 1a. família,5,1056
2008,BAHIA,Cédulas - 1a. família,10,3516
2008,BAHIA,Cédulas - em polímero,10,1099
2008,BAHIA,Cédulas - 1a. família,50,23003
2008,BAHIA,Cédulas - 1a. família,100,635
2008,CEARÁ,Cédulas - 1a. família,2,37
2008,CEARÁ,Cédulas - 1a. família,5,377
2008,CEARÁ,Cédulas - 1a. família,10,1765
2008,CEARÁ,Cédulas - em polímero,10,248
2008,CEARÁ,Cédulas - 1a. família,20,3869
2008,CEARÁ,Cédulas - 1a. família,50,7582
2008,CEARÁ,Cédulas - 1a. família,100,810
2008,DISTRITO FEDERAL,Cédulas - 1a. família,2,77
2008,DISTRITO FEDERAL,Cédulas - 1a. família,5,466
2008,DISTRITO FEDERAL,Cédulas - 1a. família,10,2556
2008,DISTRITO FEDERAL,Cédulas - em polímero,10,122
2008,DISTRITO FEDERAL,Cédulas - 1a. família,20,572
2008,DISTRITO FEDERAL,Cédulas - 1a. família,50,5988
2008,DISTRITO FEDERAL,Cédulas - 1a. família,100,63
2008,ESPÍRITO SANTO,Cédulas - 1a. família,2,54
2008,ESPÍRITO SANTO,Cédulas - 1a. família,5,319
2008,ESPÍRITO SANTO,Cédulas - 1a. família,10,661
2008,ESPÍRITO SANTO,Cédulas - em polímero,10,706
2008,ESPÍRITO SANTO,Cédulas - 1a. família,20,949
2008,ESPÍRITO SANTO,Cédulas - 1a. família,100,228
2008,GOIÁS,Cédulas - 1a. família,1,4
2008,GOIÁS,Cédulas - 1a. família,2,63
2008,GOIÁS,Cédulas - 1a. família,5,1537
2008,GOIÁS,Cédulas - 1a. família,10,2056
2008,GOIÁS,Cédulas - em polímero,10,131
2008,GOIÁS,Cédulas - 1a. família,20,436
2008,GOIÁS,Cédulas - 1a. família,50,9016
2008,GOIÁS,Cédulas - 1a. família,100,467
2008,MARANHÃO,Cédulas - 1a. família,2,24
2008,MARANHÃO,Cédulas - 1a. família,5,362
2008,MARANHÃO,Cédulas - 1a. família,10,434
2008,MARANHÃO,Cédulas - em polímero,10,25
2008,MARANHÃO,Cédulas - 1a. família,20,541
2008,MARANHÃO,Cédulas - 1a. família,50,4535
2008,MARANHÃO,Cédulas - 1a. família,100,210
2008,MATO GROSSO,Cédulas - 1a. família,1,1
2008,MATO GROSSO,Cédulas - 1a. família,2,25
2008,MATO GROSSO,Cédulas - 1a. família,5,130
2008,MATO GROSSO,Cédulas - 1a. família,10,364
2008,MATO GROSSO,Cédulas - em polímero,10,25
2008,MATO GROSSO,Cédulas - 1a. família,20,277
2008,MATO GROSSO,Cédulas - 1a. família,50,1654
2008,MATO GROSSO,Cédulas - 1a. família,100,70
2008,MATO GROSSO DO SUL,Cédulas - 1a. família,1,3
2008,MATO GROSSO DO SUL,Cédulas - 1a. família,2,7
2008,MATO GROSSO DO SUL,Cédulas - 1a. família,5,74
2008,MATO GROSSO DO SUL,Cédulas - 1a. família,10,218
2008,MATO GROSSO DO SUL,Cédulas - em polímero,10,38
2008,MATO GROSSO DO SUL,Cédulas - 1a. família,20,1564
2008,MATO GROSSO DO SUL,Cédulas - 1a. família,50,11327
2008,MATO GROSSO DO SUL,Cédulas - 1a. família,100,186
2008,MINAS GERAIS,Cédulas - 1a. família,1,7
2008,MINAS GERAIS,Cédulas - 1a. família,2,272
2008,MINAS GERAIS,Cédulas - 1a. família,5,2735
2008,MINAS GERAIS,Cédulas - 1a. família,10,5093
2008,MINAS GERAIS,Cédulas - em polímero,10,2971
2008,MINAS GERAIS,Cédulas - 1a. família,20,4801
2008,MINAS GERAIS,Cédulas - 1a. família,50,22077
2008,MINAS GERAIS,Cédulas - 1a. família,100,1008
2008,NAO INFORMADO,Cédulas - 1a. família,2,1
2008,NAO INFORMADO,Cédulas - 1a. família,5,2
2008,NAO INFORMADO,Cédulas - 1a. família,10,22
2008,NAO INFORMADO,Cédulas - em polímero,10,1
2008,NAO INFORMADO,Cédulas - 1a. família,20,13
2008,NAO INFORMADO,Cédulas - 1a. família,50,41
2008,NAO INFORMADO,Cédulas - 1a. família,100,1
2008,PARÁ,Cédulas - 1a. família,1,1
2008,PARÁ,Cédulas - 1a. família,2,6
2008,PARÁ,Cédulas - 1a. família,5,370
2008,PARÁ,Cédulas - 1a. família,10,1717
2008,PARÁ,Cédulas - em polímero,10,33
2008,PARÁ,Cédulas - 1a. família,20,431
2008,PARÁ,Cédulas - 1a. família,50,1922
2008,PARÁ,Cédulas - 1a. família,100,113
2008,PARAÍBA,Cédulas - 1a. família,2,14
2008,PARAÍBA,Cédulas - 1a. família,5,288
2008,PARAÍBA,Cédulas - 1a. família,10,1056
2008,PARAÍBA,Cédulas - em polímero,10,186
2008,PARAÍBA,Cédulas - 1a. família,20,721
2008,PARAÍBA,Cédulas - 1a. família,50,3831
2008,PARAÍBA,Cédulas - 1a. família,100,72
2008,PARANÁ,Cédulas - 1a. família,1,11
2008,PARANÁ,Cédulas - 1a. família,2,127
2008,PARANÁ,Cédulas - 1a. família,5,840
2008,PARANÁ,Cédulas - 1a. família,10,6027
2008,PARANÁ,Cédulas - em polímero,10,457
2008,PARANÁ,Cédulas - 1a. família,20,1737
2008,PARANÁ,Cédulas - 1a. família,50,24201
2008,PARANÁ,Cédulas - 1a. família,100,2995
2008,PERNAMBUCO,Cédulas - 1a. família,1,3
2008,PERNAMBUCO,Cédulas - 1a. família,2,527
2008,PERNAMBUCO,Cédulas - 1a. família,5,1261
2008,PERNAMBUCO,Cédulas - 1a. família,10,1269
2008,PERNAMBUCO,Cédulas - em polímero,10,1247
2008,PERNAMBUCO,Cédulas - 1a. família,20,2224
2008,PERNAMBUCO,Cédulas - 1a. família,50,12712
2008,PERNAMBUCO,Cédulas - 1a. família,100,580
2008,PIAUÍ,Cédulas - 1a. família,2,10
2008,PIAUÍ,Cédulas - 1a. família,5,171
2008,PIAUÍ,Cédulas - 1a. família,10,308
2008,PIAUÍ,Cédulas - em polímero,10,36
2008,PIAUÍ,Cédulas - 1a. família,20,351
2008,PIAUÍ,Cédulas - 1a. família,50,2047
2008,PIAUÍ,Cédulas - 1a. família,100,62
2008,RIO DE JANEIRO,Cédulas - 1a. família,1,3
2008,RIO DE JANEIRO,Cédulas - 1a. família,2,327
2008,RIO DE JANEIRO,Cédulas - 1a. família,5,1049
2008,RIO DE JANEIRO,Cédulas - 1a. família,20,2273
2008,RIO DE JANEIRO,Cédulas - 1a. família,100,4023
2008,RIO GRANDE DO NORTE,Cédulas - 1a. família,2,15
2008,RIO GRANDE DO NORTE,Cédulas - 1a. família,5,131
2008,RIO GRANDE DO NORTE,Cédulas - 1a. família,10,337
2008,RIO GRANDE DO NORTE,Cédulas - em polímero,10,42
2008,RIO GRANDE DO NORTE,Cédulas - 1a. família,20,270
2008,RIO GRANDE DO NORTE,Cédulas - 1a. família,50,1839
2008,RIO GRANDE DO NORTE,Cédulas - 1a. família,100,83
2008,RIO GRANDE DO SUL,Cédulas - 1a. família,1,5
2008,RIO GRANDE DO SUL,Cédulas - 1a. família,2,179
2008,RIO GRANDE DO SUL,Cédulas - 1a. família,5,2002
2008,RIO GRANDE DO SUL,Cédulas - 1a. família,10,5546
2008,RIO GRANDE DO SUL,Cédulas - em polímero,10,212
2008,RIO GRANDE DO SUL,Cédulas - 1a. família,20,1513
2008,RIO GRANDE DO SUL,Cédulas - 1a. família,50,16549
2008,RIO GRANDE DO SUL,Cédulas - 1a. família,100,1598
2008,RONDÔNIA,Cédulas - 1a. família,2,7
2008,RONDÔNIA,Cédulas - 1a. família,5,72
2008,RONDÔNIA,Cédulas - 1a. família,10,184
2008,RONDÔNIA,Cédulas - em polímero,10,39
2008,RONDÔNIA,Cédulas - 1a. família,20,242
2008,RONDÔNIA,Cédulas - 1a. família,50,1476
2008,RONDÔNIA,Cédulas - 1a. família,100,30
2008,RORAIMA,Cédulas - 1a. família,2,1
2008,RORAIMA,Cédulas - 1a. família,5,9
2008,RORAIMA,Cédulas - 1a. família,10,11
2008,RORAIMA,Cédulas - em polímero,10,3
2008,RORAIMA,Cédulas - 1a. família,20,5
2008,RORAIMA,Cédulas - 1a. família,50,147
2008,RORAIMA,Cédulas - 1a. família,100,14
2008,SANTA CATARINA,Cédulas - 1a. família,1,2
2008,SANTA CATARINA,Cédulas - 1a. família,2,77
2008,SANTA CATARINA,Cédulas - 1a. família,5,500
2008,SANTA CATARINA,Cédulas - 1a. família,10,1124
2008,SANTA CATARINA,Cédulas - em polímero,10,122
2008,SANTA CATARINA,Cédulas - 1a. família,20,476
2008,SANTA CATARINA,Cédulas - 1a. família,50,11498
2008,SANTA CATARINA,Cédulas - 1a. família,100,745
2008,SÃO PAULO,Cédulas - 1a. família,1,22
2008,SÃO PAULO,Cédulas - 1a. família,2,995
2008,SÃO PAULO,Cédulas - 1a. família,5,9252
2008,SÃO PAULO,Cédulas - 1a. família,10,19352
2008,SÃO PAULO,Cédulas - em polímero,10,16283
2008,SÃO PAULO,Cédulas - 1a. família,20,17418
2008,SÃO PAULO,Cédulas - 1a. família,50,125027
2008,SÃO PAULO,Cédulas - 1a. família,100,16046
2008,SERGIPE,Cédulas - 1a. família,2,36
2008,SERGIPE,Cédulas - 1a. família,5,93
2008,SERGIPE,Cédulas - 1a. família,10,259
2008,SERGIPE,Cédulas - em polímero,10,128
2008,SERGIPE,Cédulas - 1a. família,20,579
2008,SERGIPE,Cédulas - 1a. família,100,165
2008,TOCANTINS,Cédulas - 1a. família,5,83
2008,TOCANTINS,Cédulas - 1a. família,10,102
2008,TOCANTINS,Cédulas - em polímero,10,390
2008,TOCANTINS,Cédulas - 1a. família,20,72
2008,TOCANTINS,Cédulas - 1a. família,50,583
2008,TOCANTINS,Cédulas - 1a. família,100,49
2009,ACRE,Cédulas - 1a. família,2,2
2009,ACRE,Cédulas - 1a. família,5,5
2009,ACRE,Cédulas - 1a. família,10,3
2009,ACRE,Cédulas - 1a. família,20,91
2009,ACRE,Cédulas - 1a. família,50,59
2009,ACRE,Cédulas - 1a. família,100,21
2009,ALAGOAS,Cédulas - 1a. família,2,11
2009,ALAGOAS,Cédulas - 1a. família,5,94
2009,ALAGOAS,Cédulas - 1a. família,10,110
2009,ALAGOAS,Cédulas - em polímero,10,59
2009,ALAGOAS,Cédulas - 1a. família,20,234
2009,ALAGOAS,Cédulas - 1a. família,100,368
2009,AMAPÁ,Cédulas - 1a. família,2,1
2009,AMAPÁ,Cédulas - 1a. família,5,1
2009,AMAPÁ,Cédulas - 1a. família,10,6
2009,AMAPÁ,Cédulas - 1a. família,20,4
2009,AMAPÁ,Cédulas - 1a. família,50,88
2009,AMAPÁ,Cédulas - 1a. família,100,28
2009,AMAZONAS,Cédulas - 1a. família,2,14
2009,AMAZONAS,Cédulas - 1a. família,5,64
2009,AMAZONAS,Cédulas - 1a. família,10,117
2009,AMAZONAS,Cédulas - em polímero,10,13
2009,AMAZONAS,Cédulas - 1a. família,20,152
2009,AMAZONAS,Cédulas - 1a. família,50,430
2009,AMAZONAS,Cédulas - 1a. família,100,58
2009,BAHIA,Cédulas - 1a. família,1,1
2009,BAHIA,Cédulas - 1a. família,2,71
2009,BAHIA,Cédulas - 1a. família,5,439
2009,BAHIA,Cédulas - 1a. família,10,1532
2009,BAHIA,Cédulas - em polímero,10,159
2009,BAHIA,Cédulas - 1a. família,20,3354
2009,BAHIA,Cédulas - 1a. família,50,16347
2009,BAHIA,Cédulas - 1a. família,100,6435
2009,CEARÁ,Cédulas - 1a. família,2,20
2009,CEARÁ,Cédulas - 1a. família,5,410
2009,CEARÁ,Cédulas - 1a. família,10,2365
2009,CEARÁ,Cédulas - em polímero,10,26
2009,CEARÁ,Cédulas - 1a. família,20,2394
2009,CEARÁ,Cédulas - 1a. família,50,4137
2009,CEARÁ,Cédulas - 1a. família,100,1158
2009,DISTRITO FEDERAL,Cédulas - 1a. família,2,47
2009,DISTRITO FEDERAL,Cédulas - 1a. família,5,268
2009,DISTRITO FEDERAL,Cédulas - 1a. família,10,1482
2009,DISTRITO FEDERAL,Cédulas - em polímero,10,8
2009,DISTRITO FEDERAL,Cédulas - 1a. família,20,324
2009,DISTRITO FEDERAL,Cédulas - 1a. família,50,10151
2009,DISTRITO FEDERAL,Cédulas - 1a. família,100,154
2009,ESPÍRITO SANTO,Cédulas - 1a. família,2,37
2009,ESPÍRITO SANTO,Cédulas - 1a. família,5,182
2009,ESPÍRITO SANTO,Cédulas - 1a. família,10,933
2009,ESPÍRITO SANTO,Cédulas - em polímero,10,31
2009,ESPÍRITO SANTO,Cédulas - 1a. família,20,311
2009,ESPÍRITO SANTO,Cédulas - 1a. família,50,1682
2009,ESPÍRITO SANTO,Cédulas - 1a. família,100,429
2009,GOIÁS,Cédulas - 1a. família,2,79
2009,GOIÁS,Cédulas - 1a. família,10,1085
2009,GOIÁS,Cédulas - em polímero,10,17
2009,GOIÁS,Cédulas - 1a. família,20,411
2009,GOIÁS,Cédulas - 1a. família,50,12096
2009,GOIÁS,Cédulas - 1a. família,100,1574
2009,MARANHÃO,Cédulas - 1a. família,2,15
2009,MARANHÃO,Cédulas - 1a. família,5,193
2009,MARANHÃO,Cédulas - 1a. família,10,496
2009,MARANHÃO,Cédulas - em polímero,10,5
2009,MARANHÃO,Cédulas - 1a. família,20,409
2009,MARANHÃO,Cédulas - 1a. família,50,2187
2009,MARANHÃO,Cédulas - 1a. família,100,873
2009,MATO GROSSO,Cédulas - 1a. família,2,24
2009,MATO GROSSO,Cédulas - 1a. família,5,114
2009,MATO GROSSO,Cédulas - 1a. família,10,240
2009,MATO GROSSO,Cédulas - em polímero,10,2
2009,MATO GROSSO,Cédulas - 1a. família,20,928
2009,MATO GROSSO,Cédulas - 1a. família,50,1918
2009,MATO GROSSO,Cédulas - 1a. família,100,119
2009,MATO GROSSO DO SUL,Cédulas - 1a. família,1,2
2009,MATO GROSSO DO SUL,Cédulas - 1a. família,2,14
2009,MATO GROSSO DO SUL,Cédulas - 1a. família,5,114
2009,MATO GROSSO DO SUL,Cédulas - 1a. família,10,414
2009,MATO GROSSO DO SUL,Cédulas - em polímero,10,9
2009,MATO GROSSO DO SUL,Cédulas - 1a. família,50,3201
2009,MATO GROSSO DO SUL,Cédulas - 1a. família,100,297
2009,MINAS GERAIS,Cédulas - 1a. família,1,5
2009,MINAS GERAIS,Cédulas - 1a. família,2,242
2009,MINAS GERAIS,Cédulas - 1a. família,5,1541
2009,MINAS GERAIS,Cédulas - 1a. família,10,4477
2009,MINAS GERAIS,Cédulas - em polímero,10,403
2009,MINAS GERAIS,Cédulas - 1a. família,20,5954
2009,MINAS GERAIS,Cédulas - 1a. família,50,23693
2009,MINAS GERAIS,Cédulas - 1a. família,100,2971
2009,NAO INFORMADO,Cédulas - 1a. família,5,1
2009,NAO INFORMADO,Cédulas - 1a. família,10,1
2009,NAO INFORMADO,Cédulas - 1a. família,20,1
2009,NAO INFORMADO,Cédulas - 1a. família,50,6
2009,NAO INFORMADO,Cédulas - 1a. família,100,5
2009,PARÁ,Cédulas - 1a. família,2,17
2009,PARÁ,Cédulas - 1a. família,5,490
2009,PARÁ,Cédulas - em polímero,10,4
2009,PARÁ,Cédulas - 1a. família,20,568
2009,PARÁ,Cédulas - 1a. família,50,2778
2009,PARÁ,Cédulas - 1a. família,100,579
2009,PARAÍBA,Cédulas - 1a. família,1,1
2009,PARAÍBA,Cédulas - 1a. família,2,11
2009,PARAÍBA,Cédulas - 1a. família,5,67
2009,PARAÍBA,Cédulas - 1a. família,10,174
2009,PARAÍBA,Cédulas - em polímero,10,43
2009,PARAÍBA,Cédulas - 1a. família,20,305
2009,PARAÍBA,Cédulas - 1a. família,50,1519
2009,PARAÍBA,Cédulas - 1a. família,100,364
2009,PARANÁ,Cédulas - 1a. família,1,5
2009,PARANÁ,Cédulas - 1a. família,2,92
2009,PARANÁ,Cédulas - 1a. família,5,845
2009,PARANÁ,Cédulas - 1a. família,10,2689
2009,PARANÁ,Cédulas - em polímero,10,112
2009,PARANÁ,Cédulas - 1a. família,20,3586
2009,PARANÁ,Cédulas - 1a. família,50,15071
2009,PARANÁ,Cédulas - 1a. família,100,19644
2009,PERNAMBUCO,Cédulas - 1a. família,1,5
2009,PERNAMBUCO,Cédulas - 1a. família,2,146
2009,PERNAMBUCO,Cédulas - 1a. família,5,601
2009,PERNAMBUCO,Cédulas - em polímero,10,204
2009,PERNAMBUCO,Cédulas - 1a. família,20,2875
2009,PERNAMBUCO,Cédulas - 1a. família,50,10505
2009,PERNAMBUCO,Cédulas - 1a. família,100,2546
2009,PIAUÍ,Cédulas - 1a. família,2,12
2009,PIAUÍ,Cédulas - 1a. família,5,42
2009,PIAUÍ,Cédulas - 1a. família,10,104
2009,PIAUÍ,Cédulas - em polímero,10,1
2009,PIAUÍ,Cédulas - 1a. família,20,352
2009,PIAUÍ,Cédulas - 1a. família,50,1343
2009,PIAUÍ,Cédulas - 1a. família,100,148
2009,RIO DE JANEIRO,Cédulas - 1a. família,1,2
2009,RIO DE JANEIRO,Cédulas - 1a. família,2,103
2009,RIO DE JANEIRO,Cédulas - 1a. família,5,605
2009,RIO DE JANEIRO,Cédulas - 1a. família,10,5845
2009,RIO DE JANEIRO,Cédulas - em polímero,10,143
2009,RIO DE JANEIRO,Cédulas - 1a. família,20,4313
2009,RIO DE JANEIRO,Cédulas - 1a. família,50,29651
2009,RIO DE JANEIRO,Cédulas - 1a. família,100,9912
2009,RIO GRANDE DO NORTE,Cédulas - 1a. família,2,8
2009,RIO GRANDE DO NORTE,Cédulas - 1a. família,5,77
2009,RIO GRANDE DO NORTE,Cédulas - 1a. família,10,147
2009,RIO GRANDE DO NORTE,Cédulas - em polímero,10,20
2009,RIO GRANDE DO NORTE,Cédulas - 1a. família,20,254
2009,RIO GRANDE DO NORTE,Cédulas - 1a. família,50,1414
2009,RIO GRANDE DO NORTE,Cédulas - 1a. família,100,266
2009,RIO GRANDE DO SUL,Cédulas - 1a. família,1,2
2009,RIO GRANDE DO SUL,Cédulas - 1a. família,2,136
2009,RIO GRANDE DO SUL,Cédulas - 1a. família,5,507
2009,RIO GRANDE DO SUL,Cédulas - 1a. família,10,7787
2009,RIO GRANDE DO SUL,Cédulas - em polímero,10,33
2009,RIO GRANDE DO SUL,Cédulas - 1a. família,20,4375
2009,RIO GRANDE DO SUL,Cédulas - 1a. família,50,18082
2009,RIO GRANDE DO SUL,Cédulas - 1a. família,100,5499
2009,RONDÔNIA,Cédulas - 1a. família,2,10
2009,RONDÔNIA,Cédulas - 1a. família,5,37
2009,RONDÔNIA,Cédulas - 1a. família,10,334
2009,RONDÔNIA,Cédulas - em polímero,10,6
2009,RONDÔNIA,Cédulas - 1a. família,20,198
2009,RONDÔNIA,Cédulas - 1a. família,50,644
2009,RONDÔNIA,Cédulas - 1a. família,100,72
2009,RORAIMA,Cédulas - 1a. família,10,1
2009,RORAIMA,Cédulas - em polímero,10,50
2009,RORAIMA,Cédulas - 1a. família,20,1
2009,RORAIMA,Cédulas - 1a. família,50,163
2009,RORAIMA,Cédulas - 1a. família,100,6
2009,SANTA CATARINA,Cédulas - 1a. família,2,48
2009,SANTA CATARINA,Cédulas - 1a. família,5,192
2009,SANTA CATARINA,Cédulas - 1a. família,10,772
2009,SANTA CATARINA,Cédulas - em polímero,10,19
2009,SANTA CATARINA,Cédulas - 1a. família,20,2708
2009,SANTA CATARINA,Cédulas - 1a. família,50,6772
2009,SANTA CATARINA,Cédulas - 1a. família,100,8768
2009,SÃO PAULO,Cédulas - 1a. família,1,8
2009,SÃO PAULO,Cédulas - 1a. família,2,410
2009,SÃO PAULO,Cédulas - 1a. família,10,12881
2009,SÃO PAULO,Cédulas - em polímero,10,2688
2009,SÃO PAULO,Cédulas - 1a. família,20,20435
2009,SÃO PAULO,Cédulas - 1a. família,50,112591
2009,SÃO PAULO,Cédulas - 1a. família,100,29134
2009,SERGIPE,Cédulas - 1a. família,1,1
2009,SERGIPE,Cédulas - 1a. família,2,12
2009,SERGIPE,Cédulas - 1a. família,5,58
2009,SERGIPE,Cédulas - 1a. família,10,924
2009,SERGIPE,Cédulas - em polímero,10,29
2009,SERGIPE,Cédulas - 1a. família,20,474
2009,SERGIPE,Cédulas - 1a. família,50,2624
2009,SERGIPE,Cédulas - 1a. família,100,953
2009,TOCANTINS,Cédulas - 1a. família,2,13
2009,TOCANTINS,Cédulas - 1a. família,5,45
2009,TOCANTINS,Cédulas - 1a. família,10,80
2009,TOCANTINS,Cédulas - em polímero,10,10
2009,TOCANTINS,Cédulas - 1a. família,20,294
2009,TOCANTINS,Cédulas - 1a. família,50,847
2009,TOCANTINS,Cédulas - 1a. família,100,163
2010,ACRE,Cédulas - 1a. família,5,2
2010,ACRE,Cédulas - 1a. família,10,34
2010,ACRE,Cédulas - 1a. família,20,24
2010,ACRE,Cédulas - 1a. família,50,57
2010,ACRE,Cédulas - 1a. família,100,30
2010,ALAGOAS,Cédulas - 1a. família,2,2
2010,ALAGOAS,Cédulas - 1a. família,5,185
2010,ALAGOAS,Cédulas - 1a. família,10,205
2010,ALAGOAS,Cédulas - em polímero,10,410
2010,ALAGOAS,Cédulas - 1a. família,20,127
2010,ALAGOAS,Cédulas - 1a. família,100,212
2010,AMAPÁ,Cédulas - 1a. família,2,2
2010,AMAPÁ,Cédulas - 1a. família,5,2
2010,AMAPÁ,Cédulas - 1a. família,10,18
2010,AMAPÁ,Cédulas - 1a. família,20,12
2010,AMAPÁ,Cédulas - 1a. família,50,59
2010,AMAPÁ,Cédulas - 1a. família,100,24
2010,AMAZONAS,Cédulas - 1a. família,2,13
2010,AMAZONAS,Cédulas - 1a. família,5,75
2010,AMAZONAS,Cédulas - 1a. família,10,246
2010,AMAZONAS,Cédulas - em polímero,10,3
2010,AMAZONAS,Cédulas - 1a. família,20,93
2010,AMAZONAS,Cédulas - 1a. família,50,428
2010,AMAZONAS,Cédulas - 1a. família,100,162
2010,BAHIA,Cédulas - 1a. família,2,68
2010,BAHIA,Cédulas - 1a. família,5,252
2010,BAHIA,Cédulas - 1a. família,10,4146
2010,BAHIA,Cédulas - em polímero,10,49
2010,BAHIA,Cédulas - 1a. família,20,1409
2010,BAHIA,Cédulas - 1a. família,50,8545
2010,BAHIA,Cédulas - 1a. família,100,3925
2010,CEARÁ,Cédulas - 1a. família,2,37
